source_doc_id,date,sentence,found_term,accompanying_terms
685,2013-09-12 08:00:00,"If we can avoid force against Syria, this will improve the atmosphere in international affairs and strengthen mutual trust.",syria,[]
687,2013-09-13 10:00:00,"In any case, as you know, we are actively pushing the initiative to place Syria’s chemical weapons under international control.",syria,[]
687,2013-09-13 10:00:00,We think this is a very important initiative and hope for its successful implementation in order to create the conditions for peaceful resolution of the Syrian crisis.,syria,[]
688,2013-09-13 10:15:00,"As you have already noted, Syria is at the centre of attention right now.",syria,[]
688,2013-09-13 10:15:00,We consider unacceptable any external military intervention in Syria’s affairs without the United Nations Security Council’s sanction.,syria,[]
688,2013-09-13 10:15:00,The initiative to place Syria’s chemical weapons under international control is very important in this respect.,syria,[]
688,2013-09-13 10:15:00,Reports are coming in that Syria’s representative in the United Nations has announced that Syria wishes to become as from today a full-fledged party to the Chemical Weapons Convention.,syria,[]
688,2013-09-13 10:15:00,I think we should welcome this decision by the Syrian government.,syria,[]
688,2013-09-13 10:15:00,I hope that this will be a real step towards resolving the Syrian crisis.,syria,[]
688,2013-09-13 10:15:00,It confirms our Syrian partners’ serious intent to take this road.,syria,[]
690,2013-09-13 15:30:00,The Russian Federation’s initiative on Syria and the steps the Syrian government has taken give us hope that we will be able to avoid a new war in the region.,syria,[]
699,2013-09-19 19:45:00,I saw that President Obama took the discussion on the possibility of attacking Syria to the Congress and Senate.,syria,[]
699,2013-09-19 19:45:00,We have equal rights and equal responsibilities with all our colleagues involved in the discussion on Syria.,syria,[]
699,2013-09-19 19:45:00,"They used an ancient, Soviet-made projectile, taken from the Syrian army’s armaments from a long time ago – it even had “Made in the USSR” printed on it.",syria,[]
699,2013-09-19 19:45:00,But this was not the first time chemical weapons were used in Syria.,syria,[]
699,2013-09-19 19:45:00,"In this respect, I can only express my regret that our American colleagues did not react to our parliamentarians’ proposal and refused to receive them in Washington for a discussion on Syria.",syria,[]
699,2013-09-19 19:45:00,Am I right in understanding that you are asking about whether it is the threat of military strikes that plays a part in Syria’s agreeing to have its weapons placed under control?,syria,[]
699,2013-09-19 19:45:00,"So far it looks as though Syria has fully agreed to our proposal and is ready to act according to the plan that the international community is putting together, working through the UN.",syria,[]
699,2013-09-19 19:45:00,Syria has declared that it will join and that it indeed already considers itself to have joined the International Chemical Weapons Convention.,syria,[]
699,2013-09-19 19:45:00,These are practical steps that the Syrian government has already taken.,syria,[]
699,2013-09-19 19:45:00,"Syria got itself chemical weapons as an alternative to Israel’s nuclear arsenal, as we know.",syria,[]
699,2013-09-19 19:45:00,"First of all, I do not think that the initiative to put Syria’s chemical weapons under [international] supervision contributed, as you said, to saving President Obama’s face.",syria,[]
699,2013-09-19 19:45:00,"Russia has not special interests in Syria, and that is not what we are trying to protect by supporting the current government.",syria,[]
699,2013-09-19 19:45:00,"This would be a blow to the world order, not simply to Syria.",syria,[]
699,2013-09-19 19:45:00,"Weapons began flowing in, fighters began arriving in Syria.",syria,[]
699,2013-09-19 19:45:00,"I won’t deny that he really surprised me at the G20 summit, when he suddenly announced that Italy cannot support the plans for a strike against Syria.",syria,[]
699,2013-09-19 19:45:00,Concerning Syria.,syria,[]
699,2013-09-19 19:45:00,"You see, I feel it is wrong to talk now about what we will do if the Syrian government does not fulfil its promises.",syria,[]
701,2013-09-23 14:45:00,The CSTO cannot ignore as serious an issue as the Syrian conflict.,syria,[]
701,2013-09-23 14:45:00,The armed groups operating in Syria did not come out of nowhere and will not disappear into nowhere.,syria,[]
701,2013-09-23 14:45:00,"It is in our common interests to settle crises through diplomatic means that open the way for political settlement and stabilisation of the situation in a country, including in Syria, which I mentioned just now.",syria,[]
701,2013-09-23 14:45:00,"We will need to work on finding common approaches to this problem, which will be reflected in a statement of the CSTO member countries on Syria.",syria,[]
701,2013-09-23 14:45:00,"I just mentioned Syria and the terrible, bloody events in Kenya, but we somehow overlook other no less terrible events.",syria,[]
703,2013-09-23 16:50:00,We gave much attention to the Syrian crisis too.,syria,[]
703,2013-09-23 16:50:00,The CSTO member countries are unanimous in saying that we need to settle the situation in Syria exclusively through peaceful political means.,syria,[]
703,2013-09-23 16:50:00,Such a development of events would inevitably further destabilise the situation in Syria itself and in the Middle East in general and would have a negative effect on the region under our organisation’s zone of responsibility.,syria,['itself']
703,2013-09-23 16:50:00,Russia is grateful to its CSTO partners for their support of our efforts to bring about a peaceful resolution of the crisis and for supporting the Russian-US proposals regarding Syria’s chemical weapons.,syria,[]
703,2013-09-23 16:50:00,"This consolidated position is reflected in the CSTO member countries’ Statement on Syria, which was approved today.",syria,[]
713,2013-10-02 16:50:00,"Question (retranslated): Mr President, Russia has just played an important and constructive role by helping to resolve the Syrian crisis.",syria,[]
713,2013-10-02 16:50:00,"Judging by the work underway on destroying Syria’s chemical weapons though, I think we have every reason to think that we are on the right path.",syria,[]
713,2013-10-02 16:50:00,I think that if we continue to work in this kind of coordinated fashion we will not need to use force and add to the number of dead and wounded in Syria’s longsuffering land.,syria,[]
723,2013-10-07 14:40:00,"We have only limited time today, but I would like to exchange views with you on a wide range of issues, including humanitarian exchanges between our countries, economic issues, talks on concluding a peace treaty, the situation in Syria and more.",syria,[]
724,2013-10-07 18:50:00,"We have been able to achieve coordinated decisions on the most difficult matters, with Syrian issues being the latest example.",syria,[]
724,2013-10-07 18:50:00,"As you mentioned, our close cooperation to resolve the Syrian crisis and the nuclear issue on the Korean peninsula serve as strong evidence of this.",syria,[]
725,2013-10-08 12:00:00,"With regards to Syria, our differences were first and foremost tactical.",syria,[]
725,2013-10-08 12:00:00,"After all, the US does not want Al-Qaeda to come to power in Syria, isn’t that right?",syria,[]
725,2013-10-08 12:00:00,"In general, we share common goals related to stabilising and democratising the situation in Syria, and creating conditions for the peaceful coexistence of all peoples who live there, people of all faiths, religions, and ethnicities.",syria,[]
