source_doc_id,date,sentence,found_term
744,2013-10-24 22:10:00,"It means that nearly all the goods, or many of the goods produced in Ukraine, must meet the European Union’s technical standards.",ukraine
744,2013-10-24 22:10:00,"But Ukraine is not joining as a full member, and I don’t think there are any loans or any sort of benefits for it.",ukraine
744,2013-10-24 22:10:00,"In our opinion, we believe this can lead to the displacement of Ukrainian goods to other markets, first and foremost, the Customs Union market.",ukrainian
744,2013-10-24 22:10:00,"And if we assume that we have a free trade zone, and Ukraine and Russia are both members of that zone, then this will certainly lead to displacement onto our market.",ukraine
744,2013-10-24 22:10:00,This does not mean we will forbid the import of Ukrainian goods into the Russian market.,ukrainian
744,2013-10-24 22:10:00,"In other words, goods produced in Ukraine will be categorised in the same way as all other WTO member states.",ukraine
744,2013-10-24 22:10:00,"One of the provisions states that goods whose final assembly occurs on Ukrainian territory will be considered of Ukrainian origin, even if part and units are produced in EU nations.",ukrainian
744,2013-10-24 22:10:00,Ukraine has essentially agreed to fully open and liberalise its agricultural product market.,ukraine
744,2013-10-24 22:10:00,"It also concerns crop production, because in addition, as we can see from draft documents, Ukraine has agreed to switch over to the European Union’s sanitary and veterinary rules.",ukraine
744,2013-10-24 22:10:00,"So today, Mr Yanukovych and I have agreed that we will certainly hold consultations with our Ukrainian partners in accordance with the rules set forth in the tree trade zone agreement, but we reserve the right to take protective measures, which I already mentioned.",ukrainian
746,2013-10-25 17:00:00,We are drawing up similar projects with Ukraine and Azerbaijan.,ukraine
746,2013-10-25 17:00:00,"There will be plenty of work ahead for the CIS’ next presiding country – Ukraine, which will take over this responsibility on January 1, 2014.",ukraine
746,2013-10-25 17:00:00,We are ready to give our Ukrainian friends all-round help and support.,ukrainian
795,2013-11-22 16:00:00,I don’t know what the Ukrainian and Lithuanian presidents discussed.,ukrainian
795,2013-11-22 16:00:00,"On the actual substance, Russia and Ukraine have an agreement on a free trade zone.",ukraine
795,2013-11-22 16:00:00,"Now, if Ukraine signs a free trade agreement with the European Union and reduces customs duties to zero, if we keep the free trade zone that we have with Ukraine, this customs regime will automatically extend to our customs territory too.",ukraine
795,2013-11-22 16:00:00,"If Ukraine has zero-rate duties with the EU on all agricultural produce for example, including meat and livestock, this would all come flowing into our customs territory too.",ukraine
795,2013-11-22 16:00:00,"The question is not about discriminating against Ukrainian goods therefore, but rather that we would offer Ukrainian goods most favoured nation status for trade purposes, as we do with all other countries around the world.",ukrainian
795,2013-11-22 16:00:00,"We would be forced however, to end the preferential conditions offered by our free trade agreement with Ukraine.",ukraine
795,2013-11-22 16:00:00,"As for exerting pressure, when we heard the news (I only learned it yesterday) that Ukraine is suspending – not stopping but suspending – signing of an agreement with the EU and wants to make a full assessment of the situation first, this was followed by what essentially amounts to threats from our European partners, even as far as helping to organise mass protests.",ukraine
795,2013-11-22 16:00:00,"We will see over the coming days whether Ukraine and its government give into this blackmail, or whether they will take a pragmatic position for the sake of their country’s national interests.",ukraine
801,2013-11-26 19:15:00,"Nine years after the event, Ukraine is going through a repeat of the Orange Revolution, which was politically tangible for the entire world.",ukraine
801,2013-11-26 19:15:00,"There is an unprecedented exchange of accusations going on between Moscow and Brussels, with each accusing the other of meddling in Ukraine’s internal affairs concerning its international relations.",ukraine
801,2013-11-26 19:15:00,"President Putin, do you think there is some kind of right balance that would enable Ukraine to find its own place between Europe and Russia?",ukraine
801,2013-11-26 19:15:00,I agree with you completely that this is a decision Ukraine must make for itself.,ukraine
801,2013-11-26 19:15:00,A free trade zone agreement has been signed and is in effect between Russia and Ukraine.,ukraine
801,2013-11-26 19:15:00,"If Ukraine signs a free trade zone agreement with Europe, then – as I’m sure you know – it is committing to reducing customs rates by 85% two months after ratifying the agreement and, I believe, up to 95–98% in a span of three years.",ukraine
801,2013-11-26 19:15:00,"This means that if we maintain a free trade zone with Ukraine, we have every reason to believe that goods originating in Europe will directly enter our market, transiting through Ukraine’s territory either as European products, or labelled as Ukrainian goods.",ukraine
801,2013-11-26 19:15:00,"I feel we could even initiate direct contacts between businesses in Russia, Ukraine and the European Union, direct contacts between business communities, so that the people actually creating the economy can meet, talk to one another, voice their concerns, formulate their approaches and suggestions; and we, in turn, can take the corresponding administrative measures.",ukraine
801,2013-11-26 19:15:00,"In any case, the choice of whom to sign a free trade agreement with, and whether to remain in a free trade zone with Russia – this is the sovereign choice of Ukraine itself, and we, without any doubt, will respect the choice, whatever it may be.",ukraine
801,2013-11-26 19:15:00,"Our contract – not between us, but between Gazprom and Ukraine’s NAK – I believe was signed through to 2019.",ukraine
801,2013-11-26 19:15:00,"By today, starting from the time the contract was signed, Russia has received $10 billion less than it should have, and that money remains in Ukraine.",ukraine
801,2013-11-26 19:15:00,"Moreover, Ukraine’s Naftogaz has requested its Russian partners – actually, it made several requests already — to make down payments for gas transits to European consumers through Ukraine’s territory, so that these down payments can be used to pay for gas deliveries to Ukraine itself.",ukraine
801,2013-11-26 19:15:00,The Ukrainian side’s debt is over two billion – I believe about $2.36 billion.,ukrainian
801,2013-11-26 19:15:00,"Our banks, four banks – Gazprombank, Sberbank, Vnesheconombank and VTB – are providing loans to Ukrainian partners, and this is being done on a regular basis.",ukrainian
801,2013-11-26 19:15:00,"Currently, the Ukrainian borrowers’ debt to Russian financial institutions is approximately $20 billion, just over $20 billion",ukrainian
801,2013-11-26 19:15:00,"We have been working with Ukraine and will continue to do so in the future, regardless of whether Ukraine decides to sign a free trade agreement with the European Union.",ukraine
801,2013-11-26 19:15:00,"Because (as I was telling Mr Prime Minister) we have a very deep level of cooperation with Ukrainian businesses, and stopping Ukrainian businesses would have a negative impact on our own.",ukrainian
814,2013-12-02 20:00:00,"Regarding the events in Ukraine, they remind me less of a revolution than of a pogrom.",ukraine
814,2013-12-02 20:00:00,"And strange as it is, this all has little to do with Ukraine-EU relations.",ukraine
814,2013-12-02 20:00:00,People say that the dream of the Ukrainian people has been stolen.,ukrainian
814,2013-12-02 20:00:00,"In my opinion, as I already said, everything that is happening is not directly related to cooperation between Ukraine and the European Union.",ukraine
814,2013-12-02 20:00:00,"We believe that the situation will nevertheless become more normal, and that in the end the Ukrainian leadership, and Ukrainian people themselves, will determine their next steps for the near future and the long-term.",ukrainian
814,2013-12-02 20:00:00,"Let me repeat once again, and I want to stress this: whatever choice the Ukrainian people make, we will respect it.",ukrainian
819,2013-12-05 17:00:00,"Incidentally, Ukraine raised its retirement age too.",ukraine
827,2013-12-12 13:15:00,"I am sure that the real achievements of Eurasian integration will only enhance our other neighbours’ interest in it, including that of our Ukrainian partners.",ukrainian
827,2013-12-12 13:15:00,"Even before all these protests that we are now witnessing in Kiev – and I very much hope that the country’s political forces will be able to negotiate and resolve Ukraine’s accumulated problems in the interests of its citizens – before all these problems began, starting in May Ukraine has expressed its desire to be present at all meetings between Russia, Belarus and Kazakhstan as an observer.",ukraine
