,date,llm_nato,llm_nato_topic,regex_nato
581,2003-02-04 00:00:00,YES,YES,YES
582,2003-02-05 00:00:00,NO,NO,NO
583,2003-02-06 00:00:00,NO,NO,NO
584,2003-02-09 00:00:00,NO,NO,NO
585,2003-02-09 00:02:00,NO,NO,NO
586,2003-02-09 00:03:00,YES,YES,NO
587,2003-02-10 00:00:00,YES,YES,YES
588,2003-02-11 00:00:00,NO,NO,NO
589,2003-02-11 00:01:00,YES,YES,NO
590,2003-02-11 00:02:00,NO,YES,NO
591,2003-02-11 00:03:00,NO,NO,NO
592,2003-02-12 00:00:00,YES,YES,NO
593,2003-02-14 00:00:00,NO,NO,NO
594,2003-02-18 00:00:00,NO,NO,NO
595,2003-02-18 00:01:00,YES,YES,NO
596,2003-02-19 00:00:00,NO,NO,NO
597,2003-02-21 00:00:00,NO,NO,NO
598,2003-02-21 00:00:00,YES,YES,NO
599,2003-02-23 00:00:00,NO,NO,NO
600,2003-02-25 00:00:00,YES,YES,NO
601,2003-02-26 00:00:00,NO,NO,NO
602,2003-02-27 00:00:00,NO,NO,NO
603,2003-02-28 00:00:00,YES,YES,YES
604,2003-03-02 00:00:00,YES,YES,YES
605,2003-03-02 00:02:00,YES,NO,NO
606,2003-03-02 00:03:00,YES,YES,NO
607,2003-03-02 19:30:00,NO,NO,NO
608,2003-03-03 00:00:00,NO,NO,NO
609,2003-03-03 00:02:00,NO,NO,NO
610,2003-03-04 00:00:00,NO,NO,NO
611,2003-03-06 00:00:00,NO,YES,NO
612,2003-03-06 00:02:00,NO,NO,NO
613,2003-03-07 00:01:00,NO,NO,NO
614,2003-03-07 00:02:00,NO,NO,NO
615,2003-03-07 00:03:00,NO,NO,NO
616,2003-03-12 00:00:00,YES,NO,NO
617,2003-03-16 00:00:00,NO,NO,NO
618,2003-03-17 00:02:00,NO,NO,NO
619,2003-03-20 00:00:00,NO,NO,NO
620,2003-03-21 00:00:00,NO,NO,NO
621,2003-03-24 00:00:00,NO,NO,NO
622,2003-03-26 00:00:00,NO,NO,NO
623,2003-03-27 00:00:00,YES,NO,NO
624,2003-03-28 00:00:00,NO,NO,NO
625,2003-04-01 00:00:00,NO,NO,NO
626,2003-04-02 00:00:00,NO,YES,NO
627,2003-04-02 00:02:00,NO,NO,NO
628,2003-04-03 00:00:00,NO,NO,NO
629,2003-04-05 00:00:00,NO,NO,NO
630,2003-04-10 00:01:00,NO,NO,NO
631,2003-04-10 00:02:00,NO,NO,NO
632,2003-04-11 00:00:00,NO,YES,NO
633,2003-04-11 00:02:00,NO,NO,NO
634,2003-04-11 00:03:00,NO,NO,NO
635,2003-04-11 00:05:00,YES,YES,NO
636,2003-04-12 00:02:00,NO,NO,NO
637,2003-04-12 00:03:00,NO,NO,NO
638,2003-04-15 00:01:00,NO,YES,NO
639,2003-04-15 00:02:00,NO,NO,NO
640,2003-04-16 00:00:00,NO,NO,NO
641,2003-04-16 00:00:00,YES,NO,NO
642,2003-04-21 00:00:00,NO,NO,NO
643,2003-04-24 00:01:00,NO,NO,NO
644,2003-04-26 00:00:00,YES,YES,NO
645,2003-04-26 00:00:00,NO,NO,NO
646,2003-04-27 00:01:00,NO,NO,NO
647,2003-04-27 00:01:00,NO,NO,NO
648,2003-04-27 00:03:00,NO,NO,NO
649,2003-04-28 00:00:00,NO,NO,NO
650,2003-04-29 00:00:00,YES,YES,NO
651,2003-05-02 00:00:00,YES,YES,NO
652,2003-05-03 00:00:00,NO,NO,NO
653,2003-05-04 00:01:00,NO,YES,NO
654,2003-05-08 00:00:00,NO,NO,NO
655,2003-05-09 00:01:00,NO,NO,NO
656,2003-05-09 00:02:00,NO,NO,NO
657,2003-05-12 00:00:00,NO,NO,NO
658,2003-05-13 00:01:00,YES,YES,YES
659,2003-05-13 00:02:00,NO,NO,NO
660,2003-05-14 00:00:00,NO,NO,NO
661,2003-05-15 14:37:00,NO,NO,NO
662,2003-05-16 00:00:00,YES,YES,NO
663,2003-05-27 00:00:00,NO,YES,NO
664,2003-05-27 00:02:00,NO,NO,NO
665,2003-05-27 00:03:00,NO,NO,NO
666,2003-05-28 00:00:00,NO,NO,NO
667,2003-05-29 00:01:00,NO,NO,NO
668,2003-05-29 00:02:00,NO,NO,NO
669,2003-05-30 00:00:00,YES,YES,NO
670,2003-05-30 00:01:00,NO,NO,NO
671,2003-05-30 00:02:00,NO,NO,NO
672,2003-05-30 00:59:00,NO,NO,NO
673,2003-05-31 00:02:00,YES,YES,NO
674,2003-05-31 00:03:00,YES,YES,YES
675,2003-05-31 00:04:00,YES,YES,NO
676,2003-05-31 00:05:00,NO,NO,NO
677,2003-05-31 00:06:00,NO,NO,NO
678,2003-05-31 00:10:00,NO,NO,NO
679,2003-06-01 00:00:00,YES,YES,NO
680,2003-06-03 14:24:00,YES,YES,NO
681,2003-06-03 15:00:00,NO,NO,NO
682,2003-06-04 13:08:00,YES,YES,NO
683,2003-06-05 00:00:00,YES,YES,NO
684,2003-06-10 12:22:00,NO,NO,NO
685,2003-06-11 00:00:00,NO,NO,NO
686,2003-06-12 00:00:00,NO,NO,NO
687,2003-06-15 19:40:00,NO,NO,NO
688,2003-06-15 20:00:00,NO,NO,NO
689,2003-06-20 17:12:00,YES,YES,NO
690,2003-06-21 00:03:00,NO,NO,NO
691,2003-06-22 15:42:00,YES,YES,YES
692,2003-06-23 19:49:00,NO,NO,NO
693,2003-06-24 23:50:00,NO,NO,NO
694,2003-06-25 00:01:00,YES,YES,YES
695,2003-06-25 00:02:00,NO,NO,NO
696,2003-06-25 00:03:00,NO,NO,NO
697,2003-06-26 19:48:00,YES,YES,NO
698,2003-06-26 21:37:00,YES,YES,YES
699,2003-06-27 00:00:00,YES,YES,NO
700,2003-06-27 19:35:00,YES,YES,YES
701,2003-06-28 00:00:00,NO,NO,NO
702,2003-07-03 19:38:00,YES,YES,YES
703,2003-07-04 22:11:00,NO,YES,NO
704,2003-07-07 19:55:00,YES,NO,NO
705,2003-07-08 19:42:00,YES,YES,YES
706,2003-07-09 20:20:00,NO,NO,NO
707,2003-07-09 20:29:00,YES,NO,NO
708,2003-07-11 12:23:00,NO,NO,NO
709,2003-07-11 12:27:00,NO,NO,NO
710,2003-07-17 15:00:00,NO,NO,NO
711,2003-07-17 16:38:00,NO,NO,NO
712,2003-07-17 23:45:00,NO,NO,NO
713,2003-07-21 20:00:00,NO,NO,NO
714,2003-07-21 20:32:00,NO,NO,NO
715,2003-07-21 23:59:00,NO,NO,NO
716,2003-07-25 21:30:00,YES,NO,NO
717,2003-07-28 18:15:00,NO,NO,NO
718,2003-07-28 19:20:00,NO,NO,NO
719,2003-07-29 19:44:00,NO,NO,NO
720,2003-07-29 20:06:00,YES,YES,NO
721,2003-07-31 20:23:00,NO,NO,NO
722,2003-07-31 21:27:00,YES,NO,NO
723,2003-08-01 12:09:00,NO,NO,NO
724,2003-08-03 19:06:00,NO,NO,NO
725,2003-08-05 14:09:00,NO,NO,NO
726,2003-08-05 15:13:00,NO,YES,NO
727,2003-08-05 16:13:00,NO,NO,NO
728,2003-08-05 18:20:00,NO,NO,NO
729,2003-08-06 16:07:00,NO,NO,NO
730,2003-08-06 21:15:00,NO,NO,NO
731,2003-08-11 18:39:00,NO,NO,NO
732,2003-08-13 20:19:00,NO,NO,NO
733,2003-08-19 10:57:00,NO,NO,NO
734,2003-08-27 19:18:00,NO,NO,NO
735,2003-08-29 17:01:00,NO,YES,NO
736,2003-08-30 21:40:00,NO,NO,NO
737,2003-08-30 21:42:00,NO,YES,YES
738,2003-09-01 00:01:00,NO,NO,NO
739,2003-09-01 00:02:00,NO,NO,NO
740,2003-09-02 00:01:00,NO,NO,NO
741,2003-09-02 00:02:00,NO,NO,NO
742,2003-09-02 00:03:00,NO,NO,NO
743,2003-09-02 00:04:00,YES,NO,NO
744,2003-09-03 00:01:00,NO,NO,NO
745,2003-09-03 00:03:00,NO,NO,NO
746,2003-09-06 00:01:00,NO,NO,NO
747,2003-09-06 18:04:00,NO,YES,NO
748,2003-09-08 21:16:00,NO,NO,NO
749,2003-09-14 16:48:00,NO,NO,NO
750,2003-09-15 16:11:00,NO,YES,NO
751,2003-09-16 00:01:00,NO,NO,NO
752,2003-09-17 00:01:00,YES,YES,NO
753,2003-09-17 00:02:00,NO,NO,NO
754,2003-09-18 00:01:00,NO,NO,NO
755,2003-09-19 12:04:00,NO,YES,NO
756,2003-09-20 16:25:00,NO,NO,NO
757,2003-09-20 16:26:00,NO,NO,NO
758,2003-09-20 23:59:00,YES,YES,NO
759,2003-09-21 17:55:00,NO,NO,NO
760,2003-09-22 00:01:00,NO,NO,NO
761,2003-09-22 23:59:00,NO,NO,NO
762,2003-09-23 21:42:00,NO,NO,NO
763,2003-09-23 23:24:00,NO,NO,NO
764,2003-09-25 14:22:00,YES,YES,YES
765,2003-09-26 01:00:00,YES,YES,NO
766,2003-09-26 22:04:00,NO,NO,NO
767,2003-09-27 11:40:00,YES,YES,NO
768,2003-09-29 00:01:00,NO,NO,NO
769,2003-09-29 00:02:00,NO,NO,NO
770,2003-09-29 00:03:00,NO,NO,NO
771,2003-09-30 00:01:00,NO,NO,NO
772,2003-09-30 00:02:00,NO,NO,NO
773,2003-10-01 13:22:00,NO,NO,NO
774,2003-10-02 20:17:00,NO,YES,NO
775,2003-10-03 17:08:00,YES,YES,NO
776,2003-10-03 18:29:00,NO,YES,NO
777,2003-10-03 19:00:00,NO,NO,NO
778,2003-10-04 13:45:00,YES,YES,NO
779,2003-10-06 00:00:00,YES,NO,NO
780,2003-10-06 09:00:00,NO,NO,NO
781,2003-10-06 10:49:00,NO,NO,NO
782,2003-10-09 16:10:00,NO,YES,NO
783,2003-10-09 18:23:00,NO,NO,NO
784,2003-10-09 19:55:00,NO,YES,YES
785,2003-10-13 18:37:00,YES,NO,NO
786,2003-10-14 00:00:00,NO,NO,NO
787,2003-10-14 00:01:00,NO,NO,NO
788,2003-10-15 19:27:00,NO,NO,NO
789,2003-10-16 14:52:00,YES,NO,NO
790,2003-10-16 16:48:00,YES,YES,YES
791,2003-10-17 15:48:00,YES,YES,NO
792,2003-10-19 16:30:00,YES,YES,YES
793,2003-10-19 18:45:00,YES,YES,NO
794,2003-10-21 08:00:00,YES,YES,NO
795,2003-10-21 12:00:00,NO,NO,NO
796,2003-10-22 16:59:00,NO,NO,NO
797,2003-10-23 12:14:00,NO,YES,NO
798,2003-10-23 18:00:00,NO,YES,NO
799,2003-10-23 18:01:00,NO,NO,NO
800,2003-10-23 21:17:00,YES,YES,NO
801,2003-10-27 21:36:00,NO,NO,NO
802,2003-10-28 11:09:00,NO,NO,NO
803,2003-10-29 19:05:00,YES,YES,NO
804,2003-10-30 15:00:00,NO,NO,NO
805,2003-10-31 00:00:00,NO,NO,NO
806,2003-11-03 00:01:00,YES,YES,YES
807,2003-11-03 00:02:00,NO,NO,NO
808,2003-11-03 00:03:00,NO,NO,NO
809,2003-11-04 11:10:00,NO,NO,NO
810,2003-11-05 14:02:00,NO,NO,NO
811,2003-11-05 14:04:00,NO,NO,NO
812,2003-11-05 22:40:00,YES,YES,NO
813,2003-11-06 00:00:00,NO,NO,NO
814,2003-11-06 12:33:00,NO,NO,NO
815,2003-11-06 18:56:00,YES,YES,NO
816,2003-11-07 15:50:00,NO,NO,NO
817,2003-11-10 00:00:00,NO,NO,NO
818,2003-11-10 18:35:00,NO,NO,NO
819,2003-11-10 21:29:00,YES,YES,NO
820,2003-11-11 21:37:00,NO,NO,NO
821,2003-11-12 20:37:00,NO,NO,NO
822,2003-11-12 20:43:00,YES,NO,NO
823,2003-11-12 20:47:00,NO,NO,NO
824,2003-11-13 16:25:00,NO,NO,NO
825,2003-11-13 20:29:00,NO,NO,NO
826,2003-11-14 20:35:00,NO,NO,NO
827,2003-11-14 20:38:00,YES,YES,NO
828,2003-11-17 17:53:00,NO,NO,NO
829,2003-11-18 00:00:00,NO,NO,NO
830,2003-11-19 19:14:00,NO,NO,NO
831,2003-11-20 17:50:00,YES,NO,NO
832,2003-11-24 19:30:00,NO,NO,NO
833,2003-11-25 00:01:00,NO,NO,NO
834,2003-11-25 15:09:00,NO,NO,NO
835,2003-11-26 18:09:00,NO,YES,NO
836,2003-11-27 18:29:00,NO,NO,NO
837,2003-11-28 00:01:00,NO,YES,NO
838,2003-11-28 00:02:00,NO,NO,NO
839,2003-11-29 18:08:00,NO,NO,NO
840,2003-11-30 00:00:00,NO,NO,NO
841,2003-12-02 21:00:00,YES,YES,NO
842,2003-12-03 16:03:00,NO,NO,NO
843,2003-12-05 19:48:00,NO,NO,NO
844,2003-12-08 19:44:00,YES,YES,NO
845,2003-12-09 12:07:00,NO,NO,NO
846,2003-12-10 20:29:00,YES,YES,NO
847,2003-12-10 22:47:00,NO,NO,NO
848,2003-12-11 13:27:00,NO,NO,NO
849,2003-12-11 16:07:00,NO,NO,NO
850,2003-12-12 18:09:00,NO,NO,NO
851,2003-12-12 22:48:00,NO,NO,NO
852,2003-12-15 12:43:00,NO,NO,NO
853,2003-12-17 19:26:00,NO,NO,NO
854,2003-12-18 12:00:00,YES,YES,NO
855,2003-12-19 10:50:00,NO,NO,NO
856,2003-12-20 00:00:00,NO,NO,NO
857,2003-12-22 14:26:00,NO,NO,NO
858,2003-12-23 14:48:00,NO,YES,NO
859,2003-12-24 18:06:00,NO,NO,NO
860,2003-12-25 12:06:00,NO,NO,NO
861,2003-12-27 11:27:00,NO,NO,NO
862,2003-12-29 16:34:00,NO,NO,NO
863,2003-12-29 17:33:00,YES,NO,NO
864,2003-12-31 23:55:00,NO,NO,NO
865,2004-01-05 00:00:00,NO,NO,NO
866,2004-01-09 14:55:00,YES,YES,NO
867,2004-01-09 16:05:00,YES,NO,NO
868,2004-01-09 17:13:00,NO,NO,NO
869,2004-01-12 18:59:00,NO,NO,NO
870,2004-01-12 20:44:00,NO,YES,NO
871,2004-01-15 15:41:00,YES,YES,NO
872,2004-01-19 00:00:00,NO,NO,NO
873,2004-01-19 00:01:00,NO,NO,NO
874,2004-01-20 12:34:00,NO,NO,NO
875,2004-01-22 18:34:00,NO,NO,NO
876,2004-01-23 12:30:00,NO,NO,NO
877,2004-01-23 12:40:00,NO,NO,NO
878,2004-01-23 12:51:00,NO,NO,NO
879,2004-01-24 00:00:00,NO,NO,NO
880,2004-01-26 00:00:00,NO,NO,NO
881,2004-01-26 21:19:00,NO,NO,NO
882,2004-01-27 12:08:00,NO,NO,NO
883,2004-01-27 12:30:00,YES,NO,NO
884,2004-01-27 12:30:00,NO,NO,NO
885,2004-01-27 13:41:00,NO,NO,NO
886,2004-01-30 19:48:00,YES,YES,NO
887,2004-02-04 20:09:00,NO,NO,NO
888,2004-02-05 18:22:00,NO,NO,NO
889,2004-02-05 21:53:00,NO,NO,NO
890,2004-02-05 22:00:00,NO,NO,NO
891,2004-02-06 21:43:00,NO,NO,NO
892,2004-02-06 23:44:00,NO,YES,NO
893,2004-02-06 23:59:00,NO,NO,NO
894,2004-02-09 13:15:00,NO,NO,NO
895,2004-02-10 20:03:00,NO,NO,NO
896,2004-02-11 20:14:00,NO,NO,NO
897,2004-02-12 00:02:00,YES,YES,NO
898,2004-02-12 13:23:00,NO,NO,NO
899,2004-02-12 19:18:00,YES,YES,NO
900,2004-02-15 00:00:00,NO,NO,NO
901,2004-02-18 20:33:00,YES,YES,NO
902,2004-02-19 18:52:00,NO,NO,NO
903,2004-02-21 00:00:00,NO,NO,NO
904,2004-02-22 19:08:00,NO,NO,NO
905,2004-02-22 23:13:00,NO,NO,NO
906,2004-02-24 00:00:00,NO,NO,NO
907,2004-02-24 00:02:00,YES,YES,NO
908,2004-02-24 18:00:00,NO,NO,NO
909,2004-02-25 00:03:00,NO,NO,NO
910,2004-02-26 17:54:00,NO,NO,NO
911,2004-02-27 00:00:00,YES,YES,NO
912,2004-02-27 00:02:00,NO,NO,NO
913,2004-02-27 00:03:00,NO,NO,NO
914,2004-03-01 00:01:00,NO,NO,NO
915,2004-03-01 00:02:00,NO,NO,NO
916,2004-03-01 00:03:00,NO,NO,NO
917,2004-03-02 00:00:00,NO,NO,NO
918,2004-03-09 21:03:00,NO,NO,NO
919,2004-03-11 00:00:00,NO,NO,NO
920,2004-03-11 17:55:00,NO,NO,NO
921,2004-03-14 00:00:00,NO,NO,NO
922,2004-03-15 00:01:00,NO,YES,NO
923,2004-03-15 20:02:00,NO,NO,NO
924,2004-03-17 00:00:00,NO,NO,NO
925,2004-03-19 22:00:00,YES,NO,NO
926,2004-03-23 19:07:00,NO,NO,NO
927,2004-03-24 18:34:00,NO,NO,NO
928,2004-03-25 21:50:00,NO,NO,NO
929,2004-03-26 11:56:00,NO,YES,NO
930,2004-03-27 19:22:00,YES,YES,NO
931,2004-03-30 19:24:00,NO,NO,NO
932,2004-04-02 10:39:00,NO,NO,NO
933,2004-04-03 20:09:00,YES,YES,YES
934,2004-04-05 20:25:00,NO,NO,NO
935,2004-04-05 21:16:00,YES,YES,YES
936,2004-04-06 20:25:00,NO,NO,NO
937,2004-04-08 18:06:00,YES,YES,YES
938,2004-04-09 21:53:00,NO,NO,NO
939,2004-04-12 14:01:00,NO,YES,NO
940,2004-04-12 14:07:00,NO,NO,NO
941,2004-04-14 00:00:00,NO,NO,NO
942,2004-04-14 20:32:00,NO,NO,NO
943,2004-04-14 20:39:00,NO,NO,NO
944,2004-04-15 11:52:00,NO,NO,NO
945,2004-04-16 00:00:00,NO,NO,NO
946,2004-04-20 13:59:00,NO,NO,NO
947,2004-04-21 20:45:00,YES,YES,YES
948,2004-04-22 16:48:00,NO,NO,NO
949,2004-04-23 00:01:00,NO,NO,NO
950,2004-04-23 00:02:00,YES,YES,NO
951,2004-04-27 16:40:00,NO,NO,NO
952,2004-04-29 18:23:00,YES,NO,NO
953,2004-05-06 16:52:00,NO,NO,NO
954,2004-05-07 01:00:00,NO,NO,NO
955,2004-05-07 12:55:00,YES,NO,NO
956,2004-05-09 10:00:00,NO,NO,NO
957,2004-05-09 10:10:00,NO,NO,NO
958,2004-05-09 10:25:00,NO,NO,NO
959,2004-05-09 10:30:00,NO,NO,NO
960,2004-05-11 19:46:00,NO,NO,NO
961,2004-05-14 13:13:00,NO,NO,NO
962,2004-05-17 19:05:00,NO,NO,NO
963,2004-05-18 19:27:00,NO,NO,NO
964,2004-05-18 20:50:00,NO,NO,NO
965,2004-05-21 21:28:00,NO,NO,NO
966,2004-05-21 22:44:00,YES,YES,NO
967,2004-05-23 14:33:00,NO,NO,NO
968,2004-05-24 21:19:00,NO,NO,NO
969,2004-05-24 22:46:00,NO,NO,NO
970,2004-05-25 00:00:00,NO,NO,NO
971,2004-05-26 10:34:00,NO,NO,NO
972,2004-05-26 13:09:00,YES,YES,NO
973,2004-05-27 20:32:00,NO,NO,NO
974,2004-05-27 21:15:00,NO,NO,NO
975,2004-05-28 00:01:00,NO,NO,NO
976,2004-05-28 00:02:00,NO,NO,NO
977,2004-05-28 00:03:00,NO,NO,NO
978,2004-05-28 22:00:00,NO,NO,NO
979,2004-05-31 00:00:00,NO,NO,NO
980,2004-05-31 00:01:00,NO,NO,NO
981,2004-06-01 18:01:00,NO,NO,NO
982,2004-06-03 13:24:00,NO,NO,NO
983,2004-06-03 13:28:00,YES,YES,NO
984,2004-06-04 21:13:00,NO,NO,NO
985,2004-06-06 11:35:00,NO,NO,NO
986,2004-06-06 13:20:00,NO,NO,NO
987,2004-06-06 13:24:00,NO,YES,NO
988,2004-06-07 16:00:00,NO,NO,NO
989,2004-06-08 01:00:00,YES,YES,NO
990,2004-06-08 15:10:00,NO,NO,NO
991,2004-06-11 14:01:00,YES,YES,YES
992,2004-06-12 16:58:00,NO,NO,NO
993,2004-06-15 15:09:00,NO,NO,NO
994,2004-06-16 15:06:00,YES,NO,NO
995,2004-06-17 15:08:00,YES,YES,NO
996,2004-06-17 15:10:00,NO,NO,NO
997,2004-06-18 22:47:00,NO,NO,NO
998,2004-06-18 22:49:00,NO,NO,NO
999,2004-06-21 13:00:00,NO,NO,NO
1000,2004-06-21 21:51:00,NO,NO,NO
1001,2004-06-24 19:07:00,NO,NO,NO
1002,2004-06-24 21:29:00,NO,NO,NO
1003,2004-06-28 11:56:00,NO,NO,NO
1004,2004-06-29 10:40:00,NO,NO,NO
1005,2004-07-01 11:51:00,NO,NO,NO
1006,2004-07-02 14:36:00,YES,YES,NO
1007,2004-07-05 19:46:00,NO,NO,NO
1008,2004-07-07 18:10:00,NO,NO,NO
1009,2004-07-07 19:15:00,NO,NO,NO
1010,2004-07-07 20:00:00,NO,YES,YES
1011,2004-07-08 20:22:00,NO,NO,NO
1012,2004-07-08 21:00:00,NO,NO,NO
1013,2004-07-08 21:31:00,NO,NO,NO
1014,2004-07-09 18:37:00,NO,NO,NO
1015,2004-07-10 00:00:00,NO,NO,NO
1016,2004-07-12 13:23:00,YES,YES,YES
1017,2004-07-19 20:23:00,YES,YES,NO
1018,2004-07-22 17:39:00,NO,NO,NO
1019,2004-07-23 22:40:00,NO,NO,NO
1020,2004-07-26 11:02:00,YES,YES,NO
1021,2004-07-27 19:50:00,NO,NO,NO
1022,2004-07-28 13:00:00,NO,NO,NO
1023,2004-07-28 19:51:00,NO,NO,NO
1024,2004-08-02 12:28:00,NO,NO,NO
1025,2004-08-03 19:48:00,NO,NO,NO
1026,2004-08-06 18:07:00,NO,NO,NO
1027,2004-08-11 13:01:00,NO,NO,NO
1028,2004-08-19 18:19:00,NO,NO,NO
1029,2004-08-20 00:00:00,YES,YES,NO
1030,2004-08-22 13:40:00,NO,NO,NO
1031,2004-08-24 11:14:00,NO,NO,NO
1032,2004-08-25 21:10:00,NO,NO,NO
1033,2004-08-31 19:01:00,YES,YES,NO
1034,2004-09-01 00:00:00,YES,YES,YES
1035,2004-09-02 15:47:00,NO,NO,NO
1036,2004-09-04 07:57:00,NO,NO,NO
1037,2004-09-04 19:58:00,YES,YES,NO
1038,2004-09-08 13:34:00,NO,NO,NO
1039,2004-09-13 00:00:00,YES,YES,NO
1040,2004-09-13 22:38:00,NO,NO,NO
1041,2004-09-15 15:51:00,NO,NO,NO
1042,2004-09-15 19:47:00,NO,NO,NO
1043,2004-09-16 21:22:00,NO,NO,NO
1044,2004-09-17 19:25:00,YES,NO,NO
1045,2004-09-17 20:28:00,YES,YES,NO
1046,2004-09-20 11:06:00,NO,NO,NO
1047,2004-09-20 19:23:00,NO,NO,NO
1048,2004-09-21 19:00:00,NO,NO,NO
1049,2004-09-21 20:00:00,NO,NO,NO
1050,2004-09-21 21:00:00,NO,NO,NO
1051,2004-09-23 20:58:00,NO,NO,NO
1052,2004-09-24 17:00:00,YES,YES,NO
1053,2004-09-24 18:09:00,YES,YES,NO
1054,2004-09-24 19:19:00,NO,NO,NO
1055,2004-09-28 19:50:00,NO,NO,NO
1056,2004-09-29 19:46:00,NO,NO,NO
1057,2004-10-05 21:02:00,YES,NO,NO
1058,2004-10-05 22:26:00,NO,NO,NO
1059,2004-10-06 19:57:00,NO,NO,NO
1060,2004-10-09 19:55:00,NO,NO,NO
1061,2004-10-09 20:24:00,NO,NO,NO
1062,2004-10-12 19:20:00,NO,NO,NO
1063,2004-10-12 19:26:00,NO,NO,NO
1064,2004-10-12 20:32:00,NO,NO,NO
1065,2004-10-13 20:23:00,YES,YES,NO
1066,2004-10-14 10:59:00,NO,NO,NO
1067,2004-10-14 13:28:00,NO,NO,NO
1068,2004-10-14 14:26:00,NO,NO,NO
1069,2004-10-15 11:58:00,YES,NO,NO
1070,2004-10-15 13:00:00,NO,NO,NO
1071,2004-10-16 14:23:00,NO,YES,NO
1072,2004-10-16 14:25:00,YES,YES,NO
1073,2004-10-17 20:38:00,NO,NO,NO
1074,2004-10-17 20:44:00,NO,NO,NO
1075,2004-10-18 14:50:00,NO,NO,NO
1076,2004-10-18 16:28:00,NO,NO,NO
1077,2004-10-18 20:15:00,NO,YES,NO
1078,2004-10-19 14:14:00,NO,NO,NO
1079,2004-10-19 16:05:00,YES,YES,NO
1080,2004-10-19 21:05:00,NO,NO,NO
1081,2004-10-20 22:02:00,NO,NO,NO
1082,2004-10-21 19:38:00,NO,NO,NO
1083,2004-10-25 17:46:00,NO,NO,NO
1084,2004-10-26 21:37:00,NO,NO,NO
1085,2004-10-27 23:31:00,YES,YES,NO
1086,2004-10-29 19:56:00,NO,NO,NO
1087,2004-10-30 10:24:00,NO,NO,NO
1088,2004-10-30 10:39:00,NO,NO,NO
1089,2004-11-01 20:31:00,NO,NO,NO
1090,2004-11-03 20:36:00,NO,NO,NO
1091,2004-11-03 21:00:00,NO,NO,NO
1092,2004-11-03 21:10:00,YES,YES,YES
1093,2004-11-04 20:23:00,NO,NO,NO
1094,2004-11-09 22:08:00,NO,NO,NO
1095,2004-11-10 19:45:00,NO,NO,NO
1096,2004-11-15 21:51:00,NO,NO,NO
1097,2004-11-16 20:45:00,YES,NO,NO
1098,2004-11-16 22:00:00,NO,NO,NO
1099,2004-11-17 21:00:00,NO,NO,NO
1100,2004-11-18 17:05:00,YES,YES,NO
1101,2004-11-18 18:37:00,NO,NO,NO
1102,2004-11-18 23:09:00,NO,YES,NO
1103,2004-11-20 00:01:00,NO,NO,NO
1104,2004-11-20 00:02:00,NO,NO,NO
1105,2004-11-20 00:05:00,NO,NO,NO
1106,2004-11-20 18:00:00,NO,NO,NO
1107,2004-11-21 00:00:00,YES,YES,NO
1108,2004-11-21 00:01:00,NO,NO,NO
1109,2004-11-21 00:02:00,NO,NO,NO
1110,2004-11-21 00:03:00,NO,NO,NO
1111,2004-11-21 00:04:00,YES,YES,NO
1112,2004-11-22 23:36:00,NO,NO,NO
1113,2004-11-23 12:43:00,YES,YES,YES
1114,2004-11-23 23:53:00,YES,YES,YES
1115,2004-11-25 13:50:00,NO,YES,NO
1116,2004-11-26 13:52:00,NO,NO,NO
1117,2004-11-26 13:55:00,NO,NO,NO
1118,2004-11-29 18:40:00,NO,NO,NO
1119,2004-11-30 19:45:00,YES,YES,NO
1120,2004-12-02 21:17:00,NO,NO,NO
1121,2004-12-03 09:44:00,NO,YES,NO
1122,2004-12-03 10:00:00,NO,NO,NO
1123,2004-12-03 12:17:00,NO,NO,NO
1124,2004-12-03 12:21:00,NO,NO,NO
1125,2004-12-03 12:33:00,NO,YES,NO
1126,2004-12-04 17:47:00,NO,NO,NO
1127,2004-12-04 17:49:00,NO,NO,NO
1128,2004-12-04 18:18:00,NO,YES,NO
1129,2004-12-05 13:54:00,NO,NO,NO
1130,2004-12-06 11:30:00,NO,NO,NO
1131,2004-12-06 12:32:00,NO,NO,NO
1132,2004-12-06 13:36:00,NO,NO,NO
1133,2004-12-06 14:38:00,NO,NO,NO
1134,2004-12-06 15:39:00,NO,YES,NO
1135,2004-12-07 15:40:00,NO,NO,NO
1136,2004-12-07 23:55:00,NO,NO,NO
1137,2004-12-08 00:00:00,NO,NO,NO
1138,2004-12-09 20:05:00,NO,NO,NO
1139,2004-12-09 20:07:00,NO,NO,NO
1140,2004-12-09 23:38:00,NO,NO,NO
1141,2004-12-10 01:00:00,NO,NO,NO
1142,2004-12-10 02:00:00,YES,YES,YES
1143,2004-12-12 13:12:00,NO,NO,NO
1144,2004-12-14 19:12:00,NO,NO,NO
1145,2004-12-14 19:24:00,NO,NO,NO
1146,2004-12-14 19:30:00,NO,YES,NO
1147,2004-12-16 01:00:00,YES,YES,NO
1148,2004-12-16 02:00:00,NO,NO,NO
1149,2004-12-21 22:07:00,NO,YES,NO
1150,2004-12-22 17:24:00,YES,YES,NO
1151,2004-12-23 18:06:00,YES,YES,YES
1152,2004-12-24 19:48:00,NO,NO,NO
1153,2004-12-24 19:52:00,NO,NO,NO
1154,2004-12-27 18:30:00,NO,NO,NO
1155,2004-12-28 20:47:00,NO,NO,NO
